energy,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear
1506.0332,16,3,2,4,2014,100,10,15
1496.9164,17,3,2,4,2014,100,10,15
1575.5488,18,3,2,4,2014,100,10,15
1653.8704,19,3,2,4,2014,100,10,15
1647.4472,20,3,2,4,2014,100,10,15
1645.0644,21,3,2,4,2014,100,10,15
1609.0116,22,3,2,4,2014,100,10,15
1544.158,23,3,2,4,2014,100,10,15
1457.652,0,4,2,4,2014,101,11,15
1405.0232,1,4,2,4,2014,101,11,15
1380.0556,2,4,2,4,2014,101,11,15
1375.6008,3,4,2,4,2014,101,11,15
1387.1004,4,4,2,4,2014,101,11,15
1426.7792,5,4,2,4,2014,101,11,15
1518.9832,6,4,2,4,2014,101,11,15
1670.3428,7,4,2,4,2014,101,11,15
1742.6556,8,4,2,4,2014,101,11,15
1731.8812,9,4,2,4,2014,101,11,15
1687.0224,10,4,2,4,2014,101,11,15
1652.5236,11,4,2,4,2014,101,11,15
1602.2776,12,4,2,4,2014,101,11,15
1587.4628,13,4,2,4,2014,101,11,15
1562.1844,14,4,2,4,2014,101,11,15
1555.7612,15,4,2,4,2014,101,11,15
1517.74,16,4,2,4,2014,101,11,15
1530.172,17,4,2,4,2014,101,11,15
1593.6788,18,4,2,4,2014,101,11,15
1662.8836,19,4,2,4,2014,101,11,15
1650.1408,20,4,2,4,2014,101,11,15
1631.2856,21,4,2,4,2014,101,11,15
1605.282,22,4,2,4,2014,101,11,15
1528.1,23,4,2,4,2014,101,11,15
1457.7556,0,5,2,4,2014,102,12,15
1409.996,1,5,2,4,2014,102,12,15
1388.0328,2,5,2,4,2014,102,12,15
1384.096,3,5,2,4,2014,102,12,15
1400.672,4,5,2,4,2014,102,12,15
1442.3192,5,5,2,4,2014,102,12,15
1530.5864,6,5,2,4,2014,102,12,15
1699.9724,7,5,2,4,2014,102,12,15
1753.7408,8,5,2,4,2014,102,12,15
1734.5748,9,5,2,4,2014,102,12,15
1685.6756,10,5,2,4,2014,102,12,15
1644.9608,11,5,2,4,2014,102,12,15
1612.2232,12,5,2,4,2014,102,12,15
1571.612,13,5,2,4,2014,102,12,15
1549.2541112341098,14,5,2,4,2014,102,12,15
1539.0816,15,5,2,4,2014,102,12,15
1513.6996,16,5,2,4,2014,102,12,15
1497.2272,17,5,2,4,2014,102,12,15
1546.0228,18,5,2,4,2014,102,12,15
1595.5436,19,5,2,4,2014,102,12,15
1583.1116,20,5,2,4,2014,102,12,15
1574.72,21,5,2,4,2014,102,12,15
1549.9596,22,5,2,4,2014,102,12,15
1495.8804,23,5,2,4,2014,102,12,15
1427.9188,0,6,2,4,2014,103,13,15
1380.1592,1,6,2,4,2014,103,13,15
1343.692,2,6,2,4,2014,103,13,15
1342.0344,3,6,2,4,2014,103,13,15
1342.9668,4,6,2,4,2014,103,13,15
1368.038,5,6,2,4,2014,103,13,15
1410.2032,6,6,2,4,2014,103,13,15
1479.8224,7,6,2,4,2014,103,13,15
1544.2616,8,6,2,4,2014,103,13,15
1578.5532,9,6,2,4,2014,103,13,15
1557.3152,10,6,2,4,2014,103,13,15
1517.5328,11,6,2,4,2014,103,13,15
1478.9936,12,6,2,4,2014,103,13,15
1440.1436,13,6,2,4,2014,103,13,15
1405.2304,14,6,2,4,2014,103,13,15
1383.8888,15,6,2,4,2014,103,13,15
1374.4612,16,6,2,4,2014,103,13,15
1382.542,17,6,2,4,2014,103,13,15
1469.566,18,6,2,4,2014,103,13,15
1501.3712,19,6,2,4,2014,103,13,15
1492.876,20,6,2,4,2014,103,13,15
1481.3764,21,6,2,4,2014,103,13,15
1442.9408,22,6,2,4,2014,103,13,15
1385.3392,23,6,2,4,2014,103,13,15
1327.4268,0,0,2,4,2014,104,14,16
1272.726,1,0,2,4,2014,104,14,16
1241.7496,2,0,2,4,2014,104,14,16
1223.8268,3,0,2,4,2014,104,14,16
1224.8628,4,0,2,4,2014,104,14,16
1241.646,5,0,2,4,2014,104,14,16
1267.2352,6,0,2,4,2014,104,14,16
1311.9904,7,0,2,4,2014,104,14,16
1366.6912,8,0,2,4,2014,104,14,16
1428.126,9,0,2,4,2014,104,14,16
1456.8232,10,0,2,4,2014,104,14,16
1435.4816,11,0,2,4,2014,104,14,16
1431.234,12,0,2,4,2014,104,14,16
1425.018,13,0,2,4,2014,104,14,16
1406.888,14,0,2,4,2014,104,14,16
1403.5728,15,0,2,4,2014,104,14,16
1394.3524,16,0,2,4,2014,104,14,16
1417.5588,17,0,2,4,2014,104,14,16
1527.1676,18,0,2,4,2014,104,14,16
1582.0756,19,0,2,4,2014,104,14,16
1582.8008,20,0,2,4,2014,104,14,16
1564.218867636395,21,0,2,4,2014,104,14,16
1529.3432,22,0,2,4,2014,104,14,16
1474.1244,23,0,2,4,2014,104,14,16
1407.3024,0,1,2,4,2014,105,15,16
1367.002,1,1,2,4,2014,105,15,16
1355.9168,2,1,2,4,2014,105,15,16
1357.4708,3,1,2,4,2014,105,15,16
1366.2768,4,1,2,4,2014,105,15,16
1404.7124,5,1,2,4,2014,105,15,16
1510.2808,6,1,2,4,2014,105,15,16
1657.3928,7,1,2,4,2014,105,15,16
1750.322,8,1,2,4,2014,105,15,16
1737.4756,9,1,2,4,2014,105,15,16
1707.9496,10,1,2,4,2014,105,15,16
1712.508,11,1,2,4,2014,105,15,16
1698.004,12,1,2,4,2014,105,15,16
1672.2076,13,1,2,4,2014,105,15,16
1643.8212,14,1,2,4,2014,105,15,16
1638.2268,15,1,2,4,2014,105,15,16
1632.3216,16,1,2,4,2014,105,15,16
1669.2032,17,1,2,4,2014,105,15,16
1731.4668,18,1,2,4,2014,105,15,16
1776.9472,19,1,2,4,2014,105,15,16
1774.3572,20,1,2,4,2014,105,15,16
1737.372,21,1,2,4,2014,105,15,16
1683.9144,22,1,2,4,2014,105,15,16
1586.116,23,1,2,4,2014,105,15,16
1497.3308,0,2,2,4,2014,106,16,16
1420.1488,1,2,2,4,2014,106,16,16
1385.132,2,2,2,4,2014,106,16,16
1381.0916,3,2,2,4,2014,106,16,16
1366.3804,4,2,2,4,2014,106,16,16
1392.7984,5,2,2,4,2014,106,16,16
1475.8856,6,2,2,4,2014,106,16,16
1650.348,7,2,2,4,2014,106,16,16
1713.3368,8,2,2,4,2014,106,16,16
1715.3052,9,2,2,4,2014,106,16,16
1712.8188,10,2,2,4,2014,106,16,16
1724.3184,11,2,2,4,2014,106,16,16
1718.8275999999998,12,2,2,4,2014,106,16,16
1702.666,13,2,2,4,2014,106,16,16
1708.0532,14,2,2,4,2014,106,16,16
1703.3912,15,2,2,4,2014,106,16,16
1698.004,16,2,2,4,2014,106,16,16
1730.3272,17,2,2,4,2014,106,16,16
1765.2404,18,2,2,4,2014,106,16,16
1777.6724,19,2,2,4,2014,106,16,16
1760.164,20,2,2,4,2014,106,16,16
1717.4808,21,2,2,4,2014,106,16,16
1661.744,22,2,2,4,2014,106,16,16
1578.1388,23,2,2,4,2014,106,16,16
1471.4308,0,3,2,4,2014,107,17,16
1430.716,1,3,2,4,2014,107,17,16
1393.3164,2,3,2,4,2014,107,17,16
1368.8668,3,3,2,4,2014,107,17,16
1375.7044,4,3,2,4,2014,107,17,16
1394.1452,5,3,2,4,2014,107,17,16
1482.2052,6,3,2,4,2014,107,17,16
1647.5508,7,3,2,4,2014,107,17,16
1718.206,8,3,2,4,2014,107,17,16
1703.3912,9,3,2,4,2014,107,17,16
1683.0856,10,3,2,4,2014,107,17,16
1674.2796,11,3,2,4,2014,107,17,16
1643.9248,12,3,2,4,2014,107,17,16
1623.3084,13,3,2,4,2014,107,17,16
1609.2188,14,3,2,4,2014,107,17,16
1595.0256,15,3,2,4,2014,107,17,16
1588.188,16,3,2,4,2014,107,17,16
1604.5568,17,3,2,4,2014,107,17,16
1707.6388,18,3,2,4,2014,107,17,16
1759.128,19,3,2,4,2014,107,17,16
1764.6188,20,3,2,4,2014,107,17,16
1762.236,21,3,2,4,2014,107,17,16
1726.5976,22,3,2,4,2014,107,17,16
1654.6992,23,3,2,4,2014,107,17,16
1584.3548,0,4,2,4,2014,108,18,16
1526.7532,1,4,2,4,2014,108,18,16
1491.9436,2,4,2,4,2014,108,18,16
1481.7908,3,4,2,4,2014,108,18,16
1489.0428,4,4,2,4,2014,108,18,16
1523.8524,5,4,2,4,2014,108,18,16
1603.5208,6,4,2,4,2014,108,18,16
1770.9384,7,4,2,4,2014,108,18,16
1850.850742293841,8,4,2,4,2014,108,18,16
1820.4592,9,4,2,4,2014,108,18,16
1793.9376,10,4,2,4,2014,108,18,16
1785.1316,11,4,2,4,2014,108,18,16
1759.5424,12,4,2,4,2014,108,18,16
1742.552,13,4,2,4,2014,108,18,16
1736.0252,14,4,2,4,2014,108,18,16
1713.6476,15,4,2,4,2014,108,18,16
1699.6616,16,4,2,4,2014,108,18,16
1721.0032,17,4,2,4,2014,108,18,16
1793.0052,18,4,2,4,2014,108,18,16
1827.8148,19,4,2,4,2014,108,18,16
1812.5856,20,4,2,4,2014,108,18,16
1796.6312,21,4,2,4,2014,108,18,16
1753.1192,22,4,2,4,2014,108,18,16
1674.0724,23,4,2,4,2014,108,18,16
1584.8728,0,5,2,4,2014,109,19,16
1513.4924,1,5,2,4,2014,109,19,16
1476.1964,2,5,2,4,2014,109,19,16
1471.8452,3,5,2,4,2014,109,19,16
1477.4396,4,5,2,4,2014,109,19,16
1510.488,5,5,2,4,2014,109,19,16
1613.1556,6,5,2,4,2014,109,19,16
1786.8928,7,5,2,4,2014,109,19,16
1844.598,8,5,2,4,2014,109,19,16
1821.806,9,5,2,4,2014,109,19,16
1784.6136,10,5,2,4,2014,109,19,16
1744.9348,11,5,2,4,2014,109,19,16
1709.2964,12,5,2,4,2014,109,19,16
1678.2164,13,5,2,4,2014,109,19,16
1659.5684,14,5,2,4,2014,109,19,16
1631.0784,15,5,2,4,2014,109,19,16
1606.9396,16,5,2,4,2014,109,19,16
1611.0836,17,5,2,4,2014,109,19,16
1701.0084,18,5,2,4,2014,109,19,16
1745.142,19,5,2,4,2014,109,19,16
1734.9892,20,5,2,4,2014,109,19,16
1728.3588,21,5,2,4,2014,109,19,16
1696.45,22,5,2,4,2014,109,19,16
1635.6368,23,5,2,4,2014,109,19,16
1561.77,0,6,2,4,2014,110,20,16
1494.43,1,6,2,4,2014,110,20,16
1459.9312,2,6,2,4,2014,110,20,16
1443.4588,3,6,2,4,2014,110,20,16
1448.4316,4,6,2,4,2014,110,20,16
1456.8232,5,6,2,4,2014,110,20,16
1493.4976,6,6,2,4,2014,110,20,16
1554.9324,7,6,2,4,2014,110,20,16
1610.6692,8,6,2,4,2014,110,20,16
1633.1504,9,6,2,4,2014,110,20,16
1641.6456,10,6,2,4,2014,110,20,16
1622.9976,11,6,2,4,2014,110,20,16
1581.8684,12,6,2,4,2014,110,20,16
1539.5996,13,6,2,4,2014,110,20,16
1494.0156,14,6,2,4,2014,110,20,16
1457.2376,15,6,2,4,2014,110,20,16
1446.1524,16,6,2,4,2014,110,20,16
1474.4352,17,6,2,4,2014,110,20,16
1560.0088,18,6,2,4,2014,110,20,16
1601.9668,19,6,2,4,2014,110,20,16
1609.5296,20,6,2,4,2014,110,20,16
1596.994,21,6,2,4,2014,110,20,16
1556.4864,22,6,2,4,2014,110,20,16
1511.006,23,6,2,4,2014,110,20,16
1438.6932,0,0,2,4,2014,111,21,17
1374.8756,1,0,2,4,2014,111,21,17
1347.7324,2,0,2,4,2014,111,21,17
1341.4128,3,0,2,4,2014,111,21,17
1336.44,4,0,2,4,2014,111,21,17
1353.7412,5,0,2,4,2014,111,21,17
1381.506,6,0,2,4,2014,111,21,17
1408.6131578251404,7,0,2,4,2014,111,21,17
1458.3772,8,0,2,4,2014,111,21,17
1513.8032,9,0,2,4,2014,111,21,17
1509.7628,10,0,2,4,2014,111,21,17
1470.084,11,0,2,4,2014,111,21,17
1441.8012,12,0,2,4,2014,111,21,17
1425.1216,13,0,2,4,2014,111,21,17
1400.3612,14,0,2,4,2014,111,21,17
1371.0424,15,0,2,4,2014,111,21,17
1370.9388,16,0,2,4,2014,111,21,17
1390.4156,17,0,2,4,2014,111,21,17
1501.8892,18,0,2,4,2014,111,21,17
1547.6804,19,0,2,4,2014,111,21,17
1549.0272,20,0,2,4,2014,111,21,17
1538.8744,21,0,2,4,2014,111,21,17
1485.0024,22,0,2,4,2014,111,21,17
1421.8064,23,0,2,4,2014,111,21,17
1361.7184,0,1,2,4,2014,112,22,17
1303.806,1,1,2,4,2014,112,22,17
1279.3564,2,1,2,4,2014,112,22,17
1279.2528,3,1,2,4,2014,112,22,17
1290.9596,4,1,2,4,2014,112,22,17
1328.0484,5,1,2,4,2014,112,22,17
1412.3788,6,1,2,4,2014,112,22,17
1567.1572,7,1,2,4,2014,112,22,17
1652.0056,8,1,2,4,2014,112,22,17
1643.1996,9,1,2,4,2014,112,22,17
1615.0204,10,1,2,4,2014,112,22,17
1598.548,11,1,2,4,2014,112,22,17
1592.9536,12,1,2,4,2014,112,22,17
1575.9632,13,1,2,4,2014,112,22,17
1569.7472,14,1,2,4,2014,112,22,17
1545.8156,15,1,2,4,2014,112,22,17
1527.582,16,1,2,4,2014,112,22,17
1526.8568,17,1,2,4,2014,112,22,17
1606.318,18,1,2,4,2014,112,22,17
1645.9968,19,1,2,4,2014,112,22,17
1633.9792,20,1,2,4,2014,112,22,17
1613.8808,21,1,2,4,2014,112,22,17
1573.2696,22,1,2,4,2014,112,22,17
1488.732,23,1,2,4,2014,112,22,17
1393.2128,0,2,2,4,2014,113,23,17
1330.9492,1,2,2,4,2014,113,23,17
1278.5276,2,2,2,4,2014,113,23,17
1270.3432,3,2,2,4,2014,113,23,17
1275.4196,4,2,2,4,2014,113,23,17
1289.6128,5,2,2,4,2014,113,23,17
1375.29,6,2,2,4,2014,113,23,17
1524.3704,7,2,2,4,2014,113,23,17
1596.476,8,2,2,4,2014,113,23,17
1592.85,9,2,2,4,2014,113,23,17
1601.0344,10,2,2,4,2014,113,23,17
1604.9712,11,2,2,4,2014,113,23,17
1605.6964,12,2,2,4,2014,113,23,17
1587.9808,13,2,2,4,2014,113,23,17
1575.4452,14,2,2,4,2014,113,23,17
1557.0044,15,2,2,4,2014,113,23,17
1533.0728,16,2,2,4,2014,113,23,17
1541.1536,17,2,2,4,2014,113,23,17
1630.7676,18,2,2,4,2014,113,23,17
1691.4772,19,2,2,4,2014,113,23,17
1699.3508,20,2,2,4,2014,113,23,17
1685.8828,21,2,2,4,2014,113,23,17
1664.2304,22,2,2,4,2014,113,23,17
1611.8088,23,2,2,4,2014,113,23,17
1535.352,0,3,2,4,2014,114,24,17
1477.1288,1,3,2,4,2014,114,24,17
1462.0032,2,3,2,4,2014,114,24,17
1454.9584,3,3,2,4,2014,114,24,17
1464.386,4,3,2,4,2014,114,24,17
1499.61,5,3,2,4,2014,114,24,17
1589.1204,6,3,2,4,2014,114,24,17
1726.2868,7,3,2,4,2014,114,24,17
1822.842,8,3,2,4,2014,114,24,17
1847.2916,9,3,2,4,2014,114,24,17
1828.9544,10,3,2,4,2014,114,24,17
1822.0132,11,3,2,4,2014,114,24,17
1797.5636,12,3,2,4,2014,114,24,17
1780.2624,13,3,2,4,2014,114,24,17
1754.1552,14,3,2,4,2014,114,24,17
1739.1332,15,3,2,4,2014,114,24,17
1725.5616,16,3,2,4,2014,114,24,17
1755.3984,17,3,2,4,2014,114,24,17
1832.5804,18,3,2,4,2014,114,24,17
1836.2064,19,3,2,4,2014,114,24,17
1801.604,20,3,2,4,2014,114,24,17
1759.128,21,3,2,4,2014,114,24,17
1708.6748,22,3,2,4,2014,114,24,17
1630.0424,23,3,2,4,2014,114,24,17
1514.114,0,4,2,4,2014,115,25,17
1436.2068,1,4,2,4,2014,115,25,17
1394.5596,2,4,2,4,2014,115,25,17
1357.0564,3,4,2,4,2014,115,25,17
1348.9756,4,4,2,4,2014,115,25,17
1336.6472,5,4,2,4,2014,115,25,17
1363.6868,6,4,2,4,2014,115,25,17
1392.384,7,4,2,4,2014,115,25,17
1443.666,8,4,2,4,2014,115,25,17
1499.7136,9,4,2,4,2014,115,25,17
1557.5224,10,4,2,4,2014,115,25,17
1594.0932,11,4,2,4,2014,115,25,17
1574.8236,12,4,2,4,2014,115,25,17
1502.8216,13,4,2,4,2014,115,25,17
1419.1128,14,4,2,4,2014,115,25,17
1369.1776,15,4,2,4,2014,115,25,17
1337.994,16,4,2,4,2014,115,25,17
1336.0256,17,4,2,4,2014,115,25,17
1390.83,18,4,2,4,2014,115,25,17
1394.6632,19,4,2,4,2014,115,25,17
1401.19,20,4,2,4,2014,115,25,17
1396.01,21,4,2,4,2014,115,25,17
1372.8036,22,4,2,4,2014,115,25,17
1341.2056,23,4,2,4,2014,115,25,17
1280.1852,0,5,2,4,2014,116,26,17
1231.4932,1,5,2,4,2014,116,26,17
1199.3772,2,5,2,4,2014,116,26,17
1195.7512,3,5,2,4,2014,116,26,17
1211.1876,4,5,2,4,2014,116,26,17
1238.6416,5,5,2,4,2014,116,26,17
1301.6304,6,5,2,4,2014,116,26,17
1378.4820157043655,7,5,2,4,2014,116,26,17
1432.1664,8,5,2,4,2014,116,26,17
1468.8408,9,5,2,4,2014,116,26,17
1514.632,10,5,2,4,2014,116,26,17
1539.7032,11,5,2,4,2014,116,26,17
1543.9508,12,5,2,4,2014,116,26,17
1535.0412,13,5,2,4,2014,116,26,17
1514.8392,14,5,2,4,2014,116,26,17
1495.0516,15,5,2,4,2014,116,26,17
1505.2044,16,5,2,4,2014,116,26,17
1553.0676,17,5,2,4,2014,116,26,17
1654.492,18,5,2,4,2014,116,26,17
1701.5264,19,5,2,4,2014,116,26,17
1708.882,20,5,2,4,2014,116,26,17
1702.148,21,5,2,4,2014,116,26,17
1699.2472,22,5,2,4,2014,116,26,17
1646.1004,23,5,2,4,2014,116,26,17
1577.7244,0,6,2,4,2014,117,27,17
1526.8568,1,6,2,4,2014,117,27,17
1465.0076,2,6,2,4,2014,117,27,17
1460.4492,3,6,2,4,2014,117,27,17
1454.544,4,6,2,4,2014,117,27,17
1463.868,5,6,2,4,2014,117,27,17
1487.7996,6,6,2,4,2014,117,27,17
1526.382302461106,7,6,2,4,2014,117,27,17
1578.5532,8,6,2,4,2014,117,27,17
1632.5288,9,6,2,4,2014,117,27,17
1666.7168,10,6,2,4,2014,117,27,17
1666.3024,11,6,2,4,2014,117,27,17
1661.226,12,6,2,4,2014,117,27,17
1626.4164,13,6,2,4,2014,117,27,17
1593.886,14,6,2,4,2014,117,27,17
1569.8508,15,6,2,4,2014,117,27,17
1546.748,16,6,2,4,2014,117,27,17
1580.936,17,6,2,4,2014,117,27,17
1669.2032,18,6,2,4,2014,117,27,17
1717.5844,19,6,2,4,2014,117,27,17
1730.12,20,6,2,4,2014,117,27,17
1726.8048,21,6,2,4,2014,117,27,17
1691.8916,22,6,2,4,2014,117,27,17
1644.3392,23,6,2,4,2014,117,27,17
1587.4628,0,0,2,4,2014,118,28,18
1550.892,1,0,2,4,2014,118,28,18
1520.2264,2,0,2,4,2014,118,28,18
1514.5284,3,0,2,4,2014,118,28,18
1532.4512,4,0,2,4,2014,118,28,18
1546.23,5,0,2,4,2014,118,28,18
1573.9948,6,0,2,4,2014,118,28,18
1624.8624,7,0,2,4,2014,118,28,18
1678.0092,8,0,2,4,2014,118,28,18
1699.7652,9,0,2,4,2014,118,28,18
1675.9372,10,0,2,4,2014,118,28,18
1598.6516,11,0,2,4,2014,118,28,18
1556.6936,12,0,2,4,2014,118,28,18
1515.15,13,0,2,4,2014,118,28,18
1481.3764,14,0,2,4,2014,118,28,18
1441.4904,15,0,2,4,2014,118,28,18
1441.4904,16,0,2,4,2014,118,28,18
1471.0164,17,0,2,4,2014,118,28,18
1631.0784,18,0,2,4,2014,118,28,18
1718.9312,19,0,2,4,2014,118,28,18
1746.0045824367073,20,0,2,4,2014,118,28,18
1758.5064,21,0,2,4,2014,118,28,18
1731.156,22,0,2,4,2014,118,28,18
1675.6264,23,0,2,4,2014,118,28,18
1617.2996,0,1,2,4,2014,119,29,18
1582.8008,1,1,2,4,2014,119,29,18
1565.6032,2,1,2,4,2014,119,29,18
1570.1616,3,1,2,4,2014,119,29,18
1590.9852,4,1,2,4,2014,119,29,18
1636.1548,5,1,2,4,2014,119,29,18
1734.5748,6,1,2,4,2014,119,29,18
1901.8888,7,1,2,4,2014,119,29,18
1975.2376,8,1,2,4,2014,119,29,18
1952.86,9,1,2,4,2014,119,29,18
1888.8352,10,1,2,4,2014,119,29,18
1844.9088,11,1,2,4,2014,119,29,18
1789.3792,12,1,2,4,2014,119,29,18
1729.3948,13,1,2,4,2014,119,29,18
1695.6212,14,1,2,4,2014,119,29,18
1661.0188,15,1,2,4,2014,119,29,18
1634.3936,16,1,2,4,2014,119,29,18
1662.9872,17,1,2,4,2014,119,29,18
1780.0552,18,1,2,4,2014,119,29,18
1827.2968,19,1,2,4,2014,119,29,18
1820.77,20,1,2,4,2014,119,29,18
1795.388,21,1,2,4,2014,119,29,18
1741.2052,22,1,2,4,2014,119,29,18
1647.758,23,1,2,4,2014,119,29,18
1536.1808,0,2,2,4,2014,120,30,18
1480.6512,1,2,2,4,2014,120,30,18
1436.1032,2,2,2,4,2014,120,30,18
1408.7528,3,2,2,4,2014,120,30,18
1384.5104,4,2,2,4,2014,120,30,18
1405.852,5,2,2,4,2014,120,30,18
1479.6152,6,2,2,4,2014,120,30,18
1631.2856,7,2,2,4,2014,120,30,18
1702.148,8,2,2,4,2014,120,30,18
1694.4816,9,2,2,4,2014,120,30,18
1678.9416,10,2,2,4,2014,120,30,18
1699.7652,11,2,2,4,2014,120,30,18
1701.112,12,2,2,4,2014,120,30,18
1702.9768,13,2,2,4,2014,120,30,18
1693.342,14,2,2,4,2014,120,30,18
1687.126,15,2,2,4,2014,120,30,18
1678.1128,16,2,2,4,2014,120,30,18
1713.7512,17,2,2,4,2014,120,30,18
1787.5144,18,2,2,4,2014,120,30,18
1801.9148,19,2,2,4,2014,120,30,18
1793.7304,20,2,2,4,2014,120,30,18
1773.632,21,2,2,4,2014,120,30,18
1723.5932,22,2,2,4,2014,120,30,18
1627.2452,23,2,2,4,2014,120,30,18
1532.8656,0,3,2,5,2014,121,1,18
1463.4536,1,3,2,5,2014,121,1,18
1441.2832,2,3,2,5,2014,121,1,18
1440.9724,3,3,2,5,2014,121,1,18
1449.9856,4,3,2,5,2014,121,1,18
1486.2456,5,3,2,5,2014,121,1,18
1587.8772,6,3,2,5,2014,121,1,18
1763.9972,7,3,2,5,2014,121,1,18
1872.052,8,3,2,5,2014,121,1,18
1889.664,9,3,2,5,2014,121,1,18
1899.0916,10,3,2,5,2014,121,1,18
1901.9924,11,3,2,5,2014,121,1,18
1904.5824,12,3,2,5,2014,121,1,18
1906.5508,13,3,2,5,2014,121,1,18
1907.0688,14,3,2,5,2014,121,1,18
1896.5016,15,3,2,5,2014,121,1,18
1896.916,16,3,2,5,2014,121,1,18
1961.5624,17,3,2,5,2014,121,1,18
2072.2072,18,3,2,5,2014,121,1,18
2097.9,19,3,2,5,2014,121,1,18
2089.094,20,3,2,5,2014,121,1,18
2080.540886099531,21,3,2,5,2014,121,1,18
2033.8752,22,3,2,5,2014,121,1,18
1934.1084,23,3,2,5,2014,121,1,18
1829.058,0,4,2,5,2014,122,2,18
1756.1236,1,4,2,5,2014,122,2,18
1705.774,2,4,2,5,2014,122,2,18
1687.644,3,4,2,5,2014,122,2,18
1693.86,4,4,2,5,2014,122,2,18
1722.7644,5,4,2,5,2014,122,2,18
1824.396,6,4,2,5,2014,122,2,18
1975.8592,7,4,2,5,2014,122,2,18
2054.5952,8,4,2,5,2014,122,2,18
2035.4292,9,4,2,5,2014,122,2,18
2003.2096,10,4,2,5,2014,122,2,18
1982.6968,11,4,2,5,2014,122,2,18
1936.1804,12,4,2,5,2014,122,2,18
1916.8072,13,4,2,5,2014,122,2,18
1900.2312,14,4,2,5,2014,122,2,18
1855.994,15,4,2,5,2014,122,2,18
1842.4224,16,4,2,5,2014,122,2,18
1888.3172,17,4,2,5,2014,122,2,18
1985.8048,18,4,2,5,2014,122,2,18
2011.8084,19,4,2,5,2014,122,2,18
2007.8716,20,4,2,5,2014,122,2,18
1978.1384,21,4,2,5,2014,122,2,18
1934.8336,22,4,2,5,2014,122,2,18
1832.8912,23,4,2,5,2014,122,2,18
1739.2368,0,5,2,5,2014,123,3,18
1670.6536,1,5,2,5,2014,123,3,18
1639.3664,2,5,2,5,2014,123,3,18
1609.7368,3,5,2,5,2014,123,3,18
1615.5384,4,5,2,5,2014,123,3,18
1638.2268,5,5,2,5,2014,123,3,18
1736.1288,6,5,2,5,2014,123,3,18
1888.9388,7,5,2,5,2014,123,3,18
1970.3684,8,5,2,5,2014,123,3,18
1954.3104,9,5,2,5,2014,123,3,18
1924.0592,10,5,2,5,2014,123,3,18
1896.5016,11,5,2,5,2014,123,3,18
1865.9396,12,5,2,5,2014,123,3,18
1840.7648,13,5,2,5,2014,123,3,18
1841.3864,14,5,2,5,2014,123,3,18
1821.288,15,5,2,5,2014,123,3,18
1822.2204,16,5,2,5,2014,123,3,18
1853.3004,17,5,2,5,2014,123,3,18
1938.874,18,5,2,5,2014,123,3,18
1946.9548,19,5,2,5,2014,123,3,18
1933.694,20,5,2,5,2014,123,3,18
1915.3568,21,5,2,5,2014,123,3,18
1896.1908,22,5,2,5,2014,123,3,18
1829.2652,23,5,2,5,2014,123,3,18
1737.7864,0,6,2,5,2014,124,4,18
1665.2664,1,6,2,5,2014,124,4,18
1633.8755999999998,2,6,2,5,2014,124,4,18
1619.786,3,6,2,5,2014,124,4,18
1608.5972,4,6,2,5,2014,124,4,18
1626.1056,5,6,2,5,2014,124,4,18
1656.3568,6,6,2,5,2014,124,4,18
1713.4404,7,6,2,5,2014,124,4,18
1788.136,8,6,2,5,2014,124,4,18
1826.5716,9,6,2,5,2014,124,4,18
1859.2056,10,6,2,5,2014,124,4,18
1863.246,11,6,2,5,2014,124,4,18
1853.7148,12,6,2,5,2014,124,4,18
1824.1888,13,6,2,5,2014,124,4,18
1829.8868,14,6,2,5,2014,124,4,18
1824.7068,15,6,2,5,2014,124,4,18
1833.202,16,6,2,5,2014,124,4,18
1866.9756,17,6,2,5,2014,124,4,18
1962.2876,18,6,2,5,2014,124,4,18
1971.1972,19,6,2,5,2014,124,4,18
1932.5544,20,6,2,5,2014,124,4,18
1904.2716,21,6,2,5,2014,124,4,18
1854.3364,22,6,2,5,2014,124,4,18
1778.294,23,6,2,5,2014,124,4,18
1715.3052,0,0,2,5,2014,125,5,19
1650.7624,1,0,2,5,2014,125,5,19
1605.8,2,0,2,5,2014,125,5,19
1575.6524,3,0,2,5,2014,125,5,19
1586.5304,4,0,2,5,2014,125,5,19
1596.7868,5,0,2,5,2014,125,5,19
1623.412,6,0,2,5,2014,125,5,19
1667.0276,7,0,2,5,2014,125,5,19
1716.0304,8,0,2,5,2014,125,5,19
1773.7356,9,0,2,5,2014,125,5,19
1804.712,10,0,2,5,2014,125,5,19
1791.244,11,0,2,5,2014,125,5,19
1785.7532,12,0,2,5,2014,125,5,19
1783.7848,13,0,2,5,2014,125,5,19
1774.5644,14,0,2,5,2014,125,5,19
1772.2852,15,0,2,5,2014,125,5,19
1787.3072,16,0,2,5,2014,125,5,19
1839.418,17,0,2,5,2014,125,5,19
1955.0356,18,0,2,5,2014,125,5,19
1999.7908,19,0,2,5,2014,125,5,19
2009.9436,20,0,2,5,2014,125,5,19
1989.7416,21,0,2,5,2014,125,5,19
1940.1172,22,0,2,5,2014,125,5,19
1870.8088,23,0,2,5,2014,125,5,19
1792.9016,0,1,2,5,2014,126,6,19
1737.372,1,1,2,5,2014,126,6,19
1720.278,2,1,2,5,2014,126,6,19
